wavelength_nm,n,k
4.930000000000000000e+02,1.824549999999999894e+00,0.000000000000000000e+00
4.940000000000000000e+02,1.823579999999999979e+00,0.000000000000000000e+00
4.950000000000000000e+02,1.822610000000000063e+00,0.000000000000000000e+00
4.960000000000000000e+02,1.821660000000000057e+00,0.000000000000000000e+00
4.970000000000000000e+02,1.820719999999999894e+00,0.000000000000000000e+00
4.980000000000000000e+02,1.819790000000000019e+00,0.000000000000000000e+00
4.990000000000000000e+02,1.818880000000000052e+00,0.000000000000000000e+00
5.000000000000000000e+02,1.817979999999999929e+00,0.000000000000000000e+00
5.010000000000000000e+02,1.817080000000000028e+00,0.000000000000000000e+00
5.020000000000000000e+02,1.816200000000000037e+00,0.000000000000000000e+00
5.030000000000000000e+02,1.815330000000000110e+00,0.000000000000000000e+00
5.040000000000000000e+02,1.814480000000000093e+00,0.000000000000000000e+00
5.050000000000000000e+02,1.813630000000000075e+00,0.000000000000000000e+00
5.060000000000000000e+02,1.812789999999999901e+00,0.000000000000000000e+00
5.070000000000000000e+02,1.811960000000000015e+00,0.000000000000000000e+00
5.080000000000000000e+02,1.811139999999999972e+00,0.000000000000000000e+00
5.090000000000000000e+02,1.810329999999999995e+00,0.000000000000000000e+00
5.100000000000000000e+02,1.809539999999999926e+00,0.000000000000000000e+00
5.110000000000000000e+02,1.808750000000000080e+00,0.000000000000000000e+00
5.120000000000000000e+02,1.807960000000000012e+00,0.000000000000000000e+00
5.130000000000000000e+02,1.807190000000000074e+00,0.000000000000000000e+00
5.140000000000000000e+02,1.806429999999999980e+00,0.000000000000000000e+00
5.150000000000000000e+02,1.805679999999999952e+00,0.000000000000000000e+00
5.160000000000000000e+02,1.804929999999999923e+00,0.000000000000000000e+00
5.170000000000000000e+02,1.804189999999999960e+00,0.000000000000000000e+00
5.180000000000000000e+02,1.803469999999999906e+00,0.000000000000000000e+00
5.190000000000000000e+02,1.802750000000000075e+00,0.000000000000000000e+00
5.200000000000000000e+02,1.802030000000000021e+00,0.000000000000000000e+00
5.210000000000000000e+02,1.801320000000000032e+00,0.000000000000000000e+00
5.220000000000000000e+02,1.800620000000000109e+00,0.000000000000000000e+00
5.230000000000000000e+02,1.799940000000000095e+00,0.000000000000000000e+00
5.240000000000000000e+02,1.799260000000000081e+00,0.000000000000000000e+00
5.250000000000000000e+02,1.798580000000000068e+00,0.000000000000000000e+00
5.260000000000000000e+02,1.797909999999999897e+00,0.000000000000000000e+00
5.270000000000000000e+02,1.797250000000000014e+00,0.000000000000000000e+00
5.280000000000000000e+02,1.796589999999999909e+00,0.000000000000000000e+00
5.290000000000000000e+02,1.795949999999999935e+00,0.000000000000000000e+00
5.300000000000000000e+02,1.795299999999999896e+00,0.000000000000000000e+00
5.310000000000000000e+02,1.794669999999999987e+00,0.000000000000000000e+00
5.320000000000000000e+02,1.794049999999999923e+00,0.000000000000000000e+00
5.330000000000000000e+02,1.793420000000000014e+00,0.000000000000000000e+00
5.340000000000000000e+02,1.792810000000000015e+00,0.000000000000000000e+00
5.350000000000000000e+02,1.792200000000000015e+00,0.000000000000000000e+00
5.360000000000000000e+02,1.791590000000000016e+00,0.000000000000000000e+00
5.370000000000000000e+02,1.790999999999999925e+00,0.000000000000000000e+00
5.380000000000000000e+02,1.790399999999999991e+00,0.000000000000000000e+00
5.390000000000000000e+02,1.789819999999999967e+00,0.000000000000000000e+00
5.400000000000000000e+02,1.789239999999999942e+00,0.000000000000000000e+00
5.410000000000000000e+02,1.788669999999999982e+00,0.000000000000000000e+00
5.420000000000000000e+02,1.788100000000000023e+00,0.000000000000000000e+00
5.430000000000000000e+02,1.787530000000000063e+00,0.000000000000000000e+00
5.440000000000000000e+02,1.786969999999999947e+00,0.000000000000000000e+00
5.450000000000000000e+02,1.786419999999999897e+00,0.000000000000000000e+00
5.460000000000000000e+02,1.785879999999999912e+00,0.000000000000000000e+00
5.470000000000000000e+02,1.785330000000000084e+00,0.000000000000000000e+00
5.480000000000000000e+02,1.784799999999999942e+00,0.000000000000000000e+00
5.490000000000000000e+02,1.784259999999999957e+00,0.000000000000000000e+00
5.500000000000000000e+02,1.783740000000000103e+00,0.000000000000000000e+00
5.510000000000000000e+02,1.783220000000000027e+00,0.000000000000000000e+00
5.520000000000000000e+02,1.782699999999999951e+00,0.000000000000000000e+00
5.530000000000000000e+02,1.782180000000000097e+00,0.000000000000000000e+00
5.540000000000000000e+02,1.781670000000000087e+00,0.000000000000000000e+00
5.550000000000000000e+02,1.781169999999999920e+00,0.000000000000000000e+00
5.560000000000000000e+02,1.780669999999999975e+00,0.000000000000000000e+00
5.570000000000000000e+02,1.780180000000000096e+00,0.000000000000000000e+00
5.580000000000000000e+02,1.779689999999999994e+00,0.000000000000000000e+00
5.590000000000000000e+02,1.779199999999999893e+00,0.000000000000000000e+00
5.600000000000000000e+02,1.778710000000000013e+00,0.000000000000000000e+00
5.610000000000000000e+02,1.778240000000000043e+00,0.000000000000000000e+00
