wavelength_nm,n,k
5.560000000000000000e+02,1.510519999999999918e-01,3.057427000000000117e+00
5.570000000000000000e+02,1.507509999999999961e-01,3.065890000000000004e+00
5.580000000000000000e+02,1.504580000000000084e-01,3.074346999999999941e+00
5.590000000000000000e+02,1.501709999999999989e-01,3.082797999999999927e+00
5.600000000000000000e+02,1.498909999999999965e-01,3.091242999999999963e+00
5.610000000000000000e+02,1.496180000000000010e-01,3.099682000000000048e+00
5.620000000000000000e+02,1.493520000000000125e-01,3.108114000000000043e+00
5.630000000000000000e+02,1.490930000000000033e-01,3.116541999999999923e+00
5.640000000000000000e+02,1.488400000000000001e-01,3.124963000000000157e+00
5.650000000000000000e+02,1.485940000000000039e-01,3.133377999999999997e+00
5.660000000000000000e+02,1.483549999999999869e-01,3.141786999999999885e+00
5.670000000000000000e+02,1.481220000000000037e-01,3.150189999999999824e+00
5.680000000000000000e+02,1.478949999999999987e-01,3.158587999999999951e+00
5.690000000000000000e+02,1.476750000000000007e-01,3.166978999999999989e+00
5.700000000000000000e+02,1.474610000000000087e-01,3.175365000000000215e+00
5.710000000000000000e+02,1.472529999999999950e-01,3.183745000000000047e+00
5.720000000000000000e+02,1.470519999999999883e-01,3.192118999999999929e+00
5.730000000000000000e+02,1.468559999999999865e-01,3.200486999999999860e+00
5.740000000000000000e+02,1.466669999999999918e-01,3.208848999999999840e+00
5.750000000000000000e+02,1.464830000000000021e-01,3.217206000000000010e+00
5.760000000000000000e+02,1.463059999999999916e-01,3.225556999999999785e+00
5.770000000000000000e+02,1.461339999999999861e-01,3.233902000000000054e+00
5.780000000000000000e+02,1.459679999999999866e-01,3.242240999999999929e+00
5.790000000000000000e+02,1.458079999999999932e-01,3.250574999999999992e+00
5.800000000000000000e+02,1.456530000000000047e-01,3.258903000000000105e+00
5.810000000000000000e+02,1.455049999999999955e-01,3.267225999999999964e+00
5.820000000000000000e+02,1.453609999999999902e-01,3.275542000000000176e+00
5.830000000000000000e+02,1.452229999999999910e-01,3.283853000000000133e+00
5.840000000000000000e+02,1.450909999999999977e-01,3.292158999999999835e+00
