wavelength_nm,n,k
5.810000000000000000e+02,1.714590000000000058e+00,2.710000000000000169e-03
5.820000000000000000e+02,1.714280000000000026e+00,2.670000000000000064e-03
5.830000000000000000e+02,1.713980000000000059e+00,2.639999999999999986e-03
5.840000000000000000e+02,1.713689999999999936e+00,2.599999999999999881e-03
5.850000000000000000e+02,1.713389999999999969e+00,2.569999999999999802e-03
5.860000000000000000e+02,1.713100000000000067e+00,2.540000000000000157e-03
5.870000000000000000e+02,1.712809999999999944e+00,2.500000000000000052e-03
5.880000000000000000e+02,1.712520000000000042e+00,2.469999999999999973e-03
5.890000000000000000e+02,1.712229999999999919e+00,2.439999999999999895e-03
5.900000000000000000e+02,1.711950000000000083e+00,2.409999999999999816e-03
5.910000000000000000e+02,1.711670000000000025e+00,2.380000000000000171e-03
5.920000000000000000e+02,1.711379999999999901e+00,2.350000000000000092e-03
5.930000000000000000e+02,1.711109999999999909e+00,2.320000000000000014e-03
5.940000000000000000e+02,1.710830000000000073e+00,2.299999999999999961e-03
5.950000000000000000e+02,1.710560000000000080e+00,2.269999999999999882e-03
5.960000000000000000e+02,1.710290000000000088e+00,2.239999999999999804e-03
5.970000000000000000e+02,1.710020000000000095e+00,2.210000000000000159e-03
5.980000000000000000e+02,1.709750000000000103e+00,2.190000000000000106e-03
5.990000000000000000e+02,1.709489999999999954e+00,2.160000000000000028e-03
6.000000000000000000e+02,1.709219999999999962e+00,2.139999999999999975e-03
6.010000000000000000e+02,1.708960000000000035e+00,2.109999999999999896e-03
6.020000000000000000e+02,1.708700000000000108e+00,2.089999999999999844e-03
6.030000000000000000e+02,1.708439999999999959e+00,2.060000000000000199e-03
6.040000000000000000e+02,1.708190000000000097e+00,2.040000000000000147e-03
6.050000000000000000e+02,1.707940000000000014e+00,2.020000000000000094e-03
6.060000000000000000e+02,1.707680000000000087e+00,2.000000000000000042e-03
6.070000000000000000e+02,1.707430000000000003e+00,1.969999999999999963e-03
6.080000000000000000e+02,1.707189999999999985e+00,1.949999999999999910e-03
6.090000000000000000e+02,1.706939999999999902e+00,1.930000000000000075e-03
6.100000000000000000e+02,1.706700000000000106e+00,1.910000000000000022e-03
6.110000000000000000e+02,1.706450000000000022e+00,1.889999999999999970e-03
6.120000000000000000e+02,1.706210000000000004e+00,1.869999999999999917e-03
6.130000000000000000e+02,1.705969999999999986e+00,1.850000000000000082e-03
6.140000000000000000e+02,1.705729999999999968e+00,1.830000000000000029e-03
6.150000000000000000e+02,1.705500000000000016e+00,1.809999999999999977e-03
6.160000000000000000e+02,1.705259999999999998e+00,1.789999999999999925e-03
6.170000000000000000e+02,1.705030000000000046e+00,1.770000000000000089e-03
6.180000000000000000e+02,1.704800000000000093e+00,1.750000000000000036e-03
6.190000000000000000e+02,1.704569999999999919e+00,1.740000000000000010e-03
6.200000000000000000e+02,1.704339999999999966e+00,1.719999999999999958e-03
6.210000000000000000e+02,1.704120000000000079e+00,1.699999999999999905e-03
6.220000000000000000e+02,1.703889999999999905e+00,1.680000000000000070e-03
6.230000000000000000e+02,1.703670000000000018e+00,1.670000000000000043e-03
6.240000000000000000e+02,1.703449999999999909e+00,1.649999999999999991e-03
6.250000000000000000e+02,1.703230000000000022e+00,1.629999999999999939e-03
6.260000000000000000e+02,1.703009999999999913e+00,1.619999999999999912e-03
6.270000000000000000e+02,1.702800000000000091e+00,1.600000000000000077e-03
6.280000000000000000e+02,1.702579999999999982e+00,1.590000000000000050e-03
6.290000000000000000e+02,1.702369999999999939e+00,1.569999999999999998e-03
6.300000000000000000e+02,1.702159999999999895e+00,1.559999999999999972e-03
6.310000000000000000e+02,1.701950000000000074e+00,1.539999999999999919e-03
6.320000000000000000e+02,1.701740000000000030e+00,1.529999999999999893e-03
6.330000000000000000e+02,1.701529999999999987e+00,1.510000000000000057e-03
6.340000000000000000e+02,1.701319999999999943e+00,1.500000000000000031e-03
6.350000000000000000e+02,1.701119999999999965e+00,1.490000000000000005e-03
6.360000000000000000e+02,1.700909999999999922e+00,1.469999999999999953e-03
6.370000000000000000e+02,1.700709999999999944e+00,1.459999999999999926e-03
6.380000000000000000e+02,1.700509999999999966e+00,1.449999999999999900e-03
6.390000000000000000e+02,1.700309999999999988e+00,1.430000000000000064e-03
6.400000000000000000e+02,1.700110000000000010e+00,1.420000000000000038e-03
6.410000000000000000e+02,1.699920000000000098e+00,1.410000000000000012e-03
6.420000000000000000e+02,1.699719999999999898e+00,1.389999999999999960e-03
6.430000000000000000e+02,1.699529999999999985e+00,1.379999999999999933e-03
6.440000000000000000e+02,1.699330000000000007e+00,1.369999999999999907e-03
6.450000000000000000e+02,1.699140000000000095e+00,1.360000000000000098e-03
6.460000000000000000e+02,1.698949999999999960e+00,1.350000000000000071e-03
6.470000000000000000e+02,1.698760000000000048e+00,1.340000000000000045e-03
6.480000000000000000e+02,1.698579999999999979e+00,1.319999999999999993e-03
6.490000000000000000e+02,1.698390000000000066e+00,1.309999999999999967e-03
6.500000000000000000e+02,1.698199999999999932e+00,1.299999999999999940e-03
6.510000000000000000e+02,1.698020000000000085e+00,1.289999999999999914e-03
6.520000000000000000e+02,1.697840000000000016e+00,1.280000000000000105e-03
6.530000000000000000e+02,1.697659999999999947e+00,1.270000000000000078e-03
6.540000000000000000e+02,1.697480000000000100e+00,1.260000000000000052e-03
6.550000000000000000e+02,1.697300000000000031e+00,1.250000000000000026e-03
6.560000000000000000e+02,1.697119999999999962e+00,1.240000000000000000e-03
