wavelength_nm,n,k
5.240000000000000000e+02,5.328483087591783240e-01,3.298813757210005360e+00
5.260000000000000000e+02,5.291948095987971667e-01,3.322379534488694386e+00
5.280000000000000000e+02,5.306672527323098576e-01,3.334049858331415983e+00
5.300000000000000000e+02,5.355501758275952318e-01,3.347026117680063084e+00
5.320000000000000000e+02,5.337135692003266429e-01,3.361770524498944201e+00
5.340000000000000000e+02,5.361460615848263611e-01,3.371572002111007382e+00
5.360000000000000000e+02,5.370726391369508024e-01,3.387056318209907158e+00
5.380000000000000000e+02,5.370600812188894846e-01,3.411445079343786269e+00
5.400000000000000000e+02,5.395041821013021321e-01,3.414692064788376058e+00
5.420000000000000000e+02,5.344282270964360038e-01,3.442498653706581369e+00
5.440000000000000000e+02,5.370762355828255785e-01,3.451235293700164242e+00
5.460000000000000000e+02,5.320900632069610614e-01,3.486004211347203174e+00
5.480000000000000000e+02,5.335968629737001256e-01,3.503831869552082701e+00
5.500000000000000000e+02,5.276631585404201186e-01,3.527943138963448355e+00
5.520000000000000000e+02,5.418693549274254950e-01,3.518027083276931144e+00
5.540000000000000000e+02,5.349409533479938528e-01,3.548481454079901898e+00
5.560000000000000000e+02,5.363658131333102208e-01,3.565360910007010276e+00
5.580000000000000000e+02,5.332018145350280180e-01,3.590619098458450509e+00
5.600000000000000000e+02,5.430287075948043718e-01,3.585335486067023236e+00
5.620000000000000000e+02,5.380650664452807375e-01,3.621873331275482055e+00
5.640000000000000000e+02,5.437611723986515155e-01,3.625292874995019066e+00
5.660000000000000000e+02,5.412606084874974632e-01,3.640189062376665952e+00
5.680000000000000000e+02,5.422386159089959135e-01,3.658191482967663166e+00
5.700000000000000000e+02,5.485122393248396122e-01,3.672902055836371638e+00
5.720000000000000000e+02,5.453396312718267191e-01,3.691256660812682000e+00
5.740000000000000000e+02,5.460055167650571528e-01,3.717263122091436944e+00
5.760000000000000000e+02,5.417988227380596822e-01,3.732603027046166755e+00
5.780000000000000000e+02,5.511824645263654343e-01,3.739755654683079911e+00
5.800000000000000000e+02,5.529242511596832443e-01,3.754713024197795512e+00
5.820000000000000000e+02,5.502728671088700230e-01,3.777630496862376397e+00
5.840000000000000000e+02,5.504082990643003326e-01,3.802170655556671885e+00
5.860000000000000000e+02,5.521573442976944746e-01,3.818627671007903235e+00
5.880000000000000000e+02,5.471504441712510269e-01,3.841169204336481791e+00
5.900000000000000000e+02,5.575811408341777575e-01,3.842405817218588648e+00
5.920000000000000000e+02,5.536720713552425455e-01,3.858552115932504911e+00
5.940000000000000000e+02,5.539119722199793427e-01,3.883632932361113621e+00
5.960000000000000000e+02,5.578093963135331013e-01,3.894938717446490006e+00
5.980000000000000000e+02,5.530175159787379391e-01,3.915938320712435861e+00
6.000000000000000000e+02,5.555681933111580317e-01,3.933441920707971384e+00
6.020000000000000000e+02,5.547059463865638973e-01,3.948381451109054474e+00
6.040000000000000000e+02,5.569460605332147152e-01,3.962494637310328915e+00
6.060000000000000000e+02,5.508641614970426481e-01,3.995937548493216251e+00
6.080000000000000000e+02,5.544124682904980617e-01,4.001198506242105601e+00
6.100000000000000000e+02,5.597606606320457701e-01,4.016381387371991352e+00
6.120000000000000000e+02,5.617069894254052009e-01,4.027513804058525437e+00
6.140000000000000000e+02,5.631505531270964982e-01,4.045824429758424934e+00
6.160000000000000000e+02,5.643122569309496628e-01,4.069048539019541444e+00
6.180000000000000000e+02,5.672875721149335249e-01,4.077848300910221546e+00
6.200000000000000000e+02,5.658499660281697263e-01,4.099108107069827867e+00
6.220000000000000000e+02,5.650714971157663191e-01,4.121646660501546933e+00
6.240000000000000000e+02,5.683252603061876851e-01,4.133520687179855102e+00
6.260000000000000000e+02,5.746816550649117561e-01,4.133078985517077975e+00
6.280000000000000000e+02,5.792273206854081646e-01,4.157154048273259406e+00
6.300000000000000000e+02,5.835357520322305147e-01,4.172331268044645824e+00
6.320000000000000000e+02,5.820540776396164739e-01,4.187890193848160969e+00
6.340000000000000000e+02,5.798649290641347820e-01,4.208360441433602439e+00
