wavelength_nm,n,k
6.130000000000000000e+02,5.911781741994009964e-02,4.118691405389389715e+00
6.140000000000000000e+02,5.938976333377050248e-02,4.126980738529500314e+00
6.150000000000000000e+02,5.963468514512289959e-02,4.135235786216729714e+00
6.160000000000000000e+02,5.985025087802219729e-02,4.143453894092520073e+00
6.170000000000000000e+02,6.003413301791889894e-02,4.151632413324159998e+00
6.180000000000000000e+02,6.018494987253050071e-02,4.159769866548179706e+00
6.190000000000000000e+02,6.030343000397089814e-02,4.167867390103849878e+00
6.200000000000000000e+02,6.039058750560469951e-02,4.175926473981530052e+00
6.210000000000000000e+02,6.044743647079620086e-02,4.183948608171590422e+00
6.220000000000000000e+02,6.047499099290980229e-02,4.191935282664389639e+00
6.230000000000000000e+02,6.047426516531009821e-02,4.199887987450299676e+00
6.240000000000000000e+02,6.044627308136130139e-02,4.207808212519699609e+00
6.250000000000000000e+02,6.039202883442799930e-02,4.215697447862940095e+00
6.260000000000000000e+02,6.031254651787450183e-02,4.223557183470390441e+00
6.270000000000000000e+02,6.020884022506529931e-02,4.231388909332410186e+00
6.280000000000000000e+02,6.008192404936470166e-02,4.239194115439380184e+00
6.290000000000000000e+02,5.993281208413730327e-02,4.246974291781659971e+00
6.300000000000000000e+02,5.976251842274740017e-02,4.254730928349619745e+00
6.310000000000000000e+02,5.957205715855949657e-02,4.262465515133629701e+00
6.320000000000000000e+02,5.936244238493790237e-02,4.270179542124039607e+00
6.330000000000000000e+02,5.913468819524710096e-02,4.277874499311230316e+00
6.340000000000000000e+02,5.888980868285149939e-02,4.285551876685559591e+00
6.350000000000000000e+02,5.862881794111549777e-02,4.293213164237400292e+00
6.360000000000000000e+02,5.835273006340360030e-02,4.300859851957110180e+00
6.370000000000000000e+02,5.806255914308020016e-02,4.308493429835070110e+00
6.380000000000000000e+02,5.775931927350960032e-02,4.316115387861639618e+00
6.390000000000000000e+02,5.744402454805640212e-02,4.323727216027180020e+00
6.400000000000000000e+02,5.711768906008490160e-02,4.331330404322070393e+00
6.410000000000000000e+02,5.678132690295960294e-02,4.338926442736659617e+00
6.420000000000000000e+02,5.643595217004480219e-02,4.346516821261319663e+00
6.430000000000000000e+02,5.608257895470499660e-02,4.354103029886429610e+00
6.440000000000000000e+02,5.572222135030469731e-02,4.361686558602349884e+00
6.450000000000000000e+02,5.535589345020820035e-02,4.369268897399440021e+00
6.460000000000000000e+02,5.498460934778000297e-02,4.376851536268059562e+00
6.470000000000000000e+02,5.460938313638440122e-02,4.384435965198600016e+00
6.480000000000000000e+02,5.423122890938589929e-02,4.392023674181410264e+00
6.490000000000000000e+02,5.385116076014900138e-02,4.399616153206859614e+00
6.500000000000000000e+02,5.347019278203799658e-02,4.407214892265310269e+00
6.510000000000000000e+02,5.308933906841729888e-02,4.414821381347140417e+00
6.520000000000000000e+02,5.270961371265150269e-02,4.422437110442709596e+00
6.530000000000000000e+02,5.233203080810479996e-02,4.430063569542380009e+00
6.540000000000000000e+02,5.195760444814179896e-02,4.437702248636520075e+00
6.550000000000000000e+02,5.158734872612680267e-02,4.445354637715499990e+00
6.560000000000000000e+02,5.122227773542430140e-02,4.453022226769689951e+00
6.570000000000000000e+02,5.086340556939870222e-02,4.460706505789450382e+00
6.580000000000000000e+02,5.051174632141439830e-02,4.468408964765149705e+00
6.590000000000000000e+02,5.016831408483579668e-02,4.476131093687150120e+00
6.600000000000000000e+02,4.983409520125239855e-02,4.483874336931029880e+00
6.610000000000000000e+02,4.950943772142900323e-02,4.491639089732379908e+00
6.620000000000000000e+02,4.919405140530599962e-02,4.499424698186709648e+00
6.630000000000000000e+02,4.888761826104860014e-02,4.507230462774810320e+00
6.640000000000000000e+02,4.858982029682230169e-02,4.515055683977440282e+00
6.650000000000000000e+02,4.830033952079230281e-02,4.522899662275349897e+00
6.660000000000000000e+02,4.801885794112400324e-02,4.530761698149319727e+00
6.670000000000000000e+02,4.774505756598260153e-02,4.538641092080100137e+00
6.680000000000000000e+02,4.747862040353360152e-02,4.546537144548450371e+00
6.690000000000000000e+02,4.721922846194229889e-02,4.554449156035150104e+00
6.700000000000000000e+02,4.696656374937389911e-02,4.562376427020949698e+00
6.710000000000000000e+02,4.672030827399380193e-02,4.570318257986610178e+00
6.720000000000000000e+02,4.648014404396740018e-02,4.578273949412910326e+00
6.730000000000000000e+02,4.624575306745989933e-02,4.586242801780599621e+00
6.740000000000000000e+02,4.601681735263669915e-02,4.594224115570439970e+00
6.750000000000000000e+02,4.579301890766319938e-02,4.602217191263200391e+00
6.760000000000000000e+02,4.557403974070450142e-02,4.610221329339649898e+00
6.770000000000000000e+02,4.535956185992619932e-02,4.618235830280539744e+00
6.780000000000000000e+02,4.514926727349349855e-02,4.626259994566630063e+00
6.790000000000000000e+02,4.494283798957170173e-02,4.634293122678699639e+00
6.800000000000000000e+02,4.473995601632609759e-02,4.642334515097510383e+00
6.810000000000000000e+02,4.454030336192219691e-02,4.650383472303809995e+00
6.820000000000000000e+02,4.434356203452519823e-02,4.658439294778370154e+00
6.830000000000000000e+02,4.414941404230039723e-02,4.666501283001959877e+00
6.840000000000000000e+02,4.395754139341320060e-02,4.674568737455330414e+00
6.850000000000000000e+02,4.376762609602889709e-02,4.682640958619249894e+00
6.860000000000000000e+02,4.357935015831280318e-02,4.690717246974489996e+00
6.870000000000000000e+02,4.339239558843029781e-02,4.698796903001800196e+00
6.880000000000000000e+02,4.320644439454669750e-02,4.706879227181950398e+00
6.890000000000000000e+02,4.302117858482720075e-02,4.714963519995699848e+00
6.900000000000000000e+02,4.283628016743740163e-02,4.723049081923820225e+00
6.910000000000000000e+02,4.265143115054240153e-02,4.731135213447069887e+00
6.920000000000000000e+02,4.246631354230760019e-02,4.739221215046209856e+00
6.930000000000000000e+02,4.228060935089830025e-02,4.747306387202000266e+00
6.940000000000000000e+02,4.209400058447990145e-02,4.755390030395210132e+00
6.950000000000000000e+02,4.190616925121769948e-02,4.763471445106610247e+00
6.960000000000000000e+02,4.171679735927699695e-02,4.771549931816940315e+00
6.970000000000000000e+02,4.152556691682310341e-02,4.779624791006989781e+00
6.980000000000000000e+02,4.133215993202139782e-02,4.787695323157500127e+00
6.990000000000000000e+02,4.113625841303719666e-02,4.795760828749250138e+00
7.000000000000000000e+02,4.093754436803580254e-02,4.803820608262990177e+00
