wavelength_nm,n,k
4.810000000000000000e+02,2.184426000000000201e+00,1.000599999999999927e-02
4.820000000000000000e+02,2.183018000000000125e+00,9.825000000000000400e-03
4.830000000000000000e+02,2.181623000000000090e+00,9.648999999999999591e-03
4.840000000000000000e+02,2.180241000000000096e+00,9.476000000000000048e-03
4.850000000000000000e+02,2.178872000000000142e+00,9.308000000000000301e-03
4.860000000000000000e+02,2.177515999999999785e+00,9.143000000000000085e-03
4.870000000000000000e+02,2.176172000000000217e+00,8.980999999999999400e-03
4.880000000000000000e+02,2.174840000000000106e+00,8.822999999999999246e-03
4.890000000000000000e+02,2.173522000000000176e+00,8.668999999999999623e-03
4.900000000000000000e+02,2.172215000000000007e+00,8.517000000000000265e-03
4.910000000000000000e+02,2.170920000000000183e+00,8.368999999999999703e-03
4.920000000000000000e+02,2.169636999999999816e+00,8.224000000000000407e-03
4.930000000000000000e+02,2.168365999999999794e+00,8.082999999999999907e-03
4.940000000000000000e+02,2.167105999999999977e+00,7.943999999999999673e-03
4.950000000000000000e+02,2.165858000000000061e+00,7.807999999999999836e-03
4.960000000000000000e+02,2.164620999999999906e+00,7.675000000000000398e-03
4.970000000000000000e+02,2.163396000000000097e+00,7.544999999999999624e-03
4.980000000000000000e+02,2.162180999999999909e+00,7.416999999999999982e-03
4.990000000000000000e+02,2.160978000000000065e+00,7.293000000000000003e-03
5.000000000000000000e+02,2.159784999999999844e+00,7.170000000000000158e-03
5.010000000000000000e+02,2.158602999999999827e+00,7.050999999999999976e-03
5.020000000000000000e+02,2.157432000000000016e+00,6.932999999999999927e-03
5.030000000000000000e+02,2.156270999999999827e+00,6.819000000000000408e-03
5.040000000000000000e+02,2.155120999999999842e+00,6.706000000000000155e-03
5.050000000000000000e+02,2.153979999999999784e+00,6.596000000000000300e-03
5.060000000000000000e+02,2.152849999999999930e+00,6.487999999999999844e-03
5.070000000000000000e+02,2.151730000000000143e+00,6.381999999999999652e-03
5.080000000000000000e+02,2.150619999999999976e+00,6.277999999999999726e-03
5.090000000000000000e+02,2.149519999999999875e+00,6.177000000000000199e-03
5.100000000000000000e+02,2.148429000000000144e+00,6.076999999999999937e-03
5.110000000000000000e+02,2.147348000000000035e+00,5.980000000000000072e-03
5.120000000000000000e+02,2.146275999999999851e+00,5.884000000000000341e-03
5.130000000000000000e+02,2.145214000000000176e+00,5.790000000000000008e-03
5.140000000000000000e+02,2.144160999999999984e+00,5.699000000000000073e-03
5.150000000000000000e+02,2.143117000000000161e+00,5.608000000000000138e-03
5.160000000000000000e+02,2.142081999999999820e+00,5.519999999999999733e-03
5.170000000000000000e+02,2.141056999999999988e+00,5.433999999999999594e-03
5.180000000000000000e+02,2.140039999999999942e+00,5.348999999999999588e-03
5.190000000000000000e+02,2.139031000000000127e+00,5.264999999999999715e-03
5.200000000000000000e+02,2.138031999999999933e+00,5.184000000000000240e-03
5.210000000000000000e+02,2.137040999999999968e+00,5.104000000000000030e-03
5.220000000000000000e+02,2.136058999999999930e+00,5.024999999999999953e-03
5.230000000000000000e+02,2.135085000000000122e+00,4.948000000000000141e-03
5.240000000000000000e+02,2.134119000000000099e+00,4.872999999999999728e-03
5.250000000000000000e+02,2.133160999999999863e+00,4.798000000000000181e-03
5.260000000000000000e+02,2.132211999999999996e+00,4.726000000000000166e-03
5.270000000000000000e+02,2.131270999999999916e+00,4.654000000000000151e-03
