wavelength_nm,n,k
4.360000000000000000e+02,1.582193857070769150e-01,2.338804245202452670e+00
4.370000000000000000e+02,1.580281581713251782e-01,2.347904707444226968e+00
4.380000000000000000e+02,1.578455448216359025e-01,2.356962568807651426e+00
4.390000000000000000e+02,1.576633306790252709e-01,2.365991927223394686e+00
4.400000000000000000e+02,1.574666134055677513e-01,2.375017258939567721e+00
4.410000000000000000e+02,1.573238542782929572e-01,2.383923404529612711e+00
4.420000000000000000e+02,1.571850689321488692e-01,2.392796344081710380e+00
4.430000000000000000e+02,1.567291001207474777e-01,2.402181109717075547e+00
4.440000000000000000e+02,1.559696588623149804e-01,2.412055977382921323e+00
4.450000000000000000e+02,1.551235566023445034e-01,2.422054738563458987e+00
4.460000000000000000e+02,1.542750865988065934e-01,2.432033157295199199e+00
4.470000000000000000e+02,1.534463408415381869e-01,2.441953703655122432e+00
4.480000000000000000e+02,1.526254382636656470e-01,2.451838030837755422e+00
4.490000000000000000e+02,1.518122237865998092e-01,2.461686254002718233e+00
4.500000000000000000e+02,1.510088792283146852e-01,2.471494177531346370e+00
4.510000000000000000e+02,1.502139360442606153e-01,2.481264212643327305e+00
4.520000000000000000e+02,1.494270237278056690e-01,2.490996945559113662e+00
4.530000000000000000e+02,1.486485166862879792e-01,2.500692116657162956e+00
4.540000000000000000e+02,1.478785625954757155e-01,2.510350856182522072e+00
4.550000000000000000e+02,1.471166553903546226e-01,2.519973021153751436e+00
4.560000000000000000e+02,1.463620668024353255e-01,2.529558384764623913e+00
4.570000000000000000e+02,1.456155462879911988e-01,2.539112279325153487e+00
4.580000000000000000e+02,1.448768922648912827e-01,2.548628813446604191e+00
4.590000000000000000e+02,1.441439299728565770e-01,2.558083536204766251e+00
4.600000000000000000e+02,1.434143292743078058e-01,2.567448873876353233e+00
4.610000000000000000e+02,1.426875461778497889e-01,2.576722056114702397e+00
4.620000000000000000e+02,1.419669700185615946e-01,2.585956188863604677e+00
4.630000000000000000e+02,1.412539535937528123e-01,2.595168211285995952e+00
4.640000000000000000e+02,1.405479860495282562e-01,2.604345353711083888e+00
4.650000000000000000e+02,1.398490054865442478e-01,2.613490188813798909e+00
4.660000000000000000e+02,1.391566207698785862e-01,2.622605174801215799e+00
4.670000000000000000e+02,1.384700524195710269e-01,2.631688336752010748e+00
4.680000000000000000e+02,1.377895352593872247e-01,2.640740348633388468e+00
4.690000000000000000e+02,1.371155039675308884e-01,2.649762351867331223e+00
4.700000000000000000e+02,1.364479384388675720e-01,2.658754141736872967e+00
4.710000000000000000e+02,1.357864885095472485e-01,2.667715926061428711e+00
4.720000000000000000e+02,1.351308864584598313e-01,2.676648218287990932e+00
4.730000000000000000e+02,1.344816228817876103e-01,2.685551333272208296e+00
4.740000000000000000e+02,1.338370942875825309e-01,2.694425951781712847e+00
4.750000000000000000e+02,1.331957084610723152e-01,2.703272552954693264e+00
4.760000000000000000e+02,1.325696939606456348e-01,2.712087997183403765e+00
4.770000000000000000e+02,1.320503128483780653e-01,2.720852549986914060e+00
4.780000000000000000e+02,1.318191253770742422e-01,2.729527994195370511e+00
4.790000000000000000e+02,1.317505535706164632e-01,2.738141364511390563e+00
4.800000000000000000e+02,1.316344235982886690e-01,2.746737826068152977e+00
4.810000000000000000e+02,1.315076785368317069e-01,2.755310520444238076e+00
4.820000000000000000e+02,1.313968041439497192e-01,2.763853952186211771e+00
4.830000000000000000e+02,1.312855447369576101e-01,2.772371138435897553e+00
4.840000000000000000e+02,1.311745421209640772e-01,2.780862723009640991e+00
4.850000000000000000e+02,1.310665538231609584e-01,2.789328766419171490e+00
4.860000000000000000e+02,1.309600653820996718e-01,2.797769549460104699e+00
4.870000000000000000e+02,1.308550671576557412e-01,2.806185047046409142e+00
4.880000000000000000e+02,1.307522049243081685e-01,2.814575249346888963e+00
4.890000000000000000e+02,1.306515795608537145e-01,2.822940489337087300e+00
4.900000000000000000e+02,1.305525494193020830e-01,2.831280486341079872e+00
4.910000000000000000e+02,1.304544400434572704e-01,2.839595728324483481e+00
4.920000000000000000e+02,1.303583547132241560e-01,2.847891171573489366e+00
4.930000000000000000e+02,1.302642036109374901e-01,2.856159153024610209e+00
4.940000000000000000e+02,1.301706859971887287e-01,2.864387106709447739e+00
4.950000000000000000e+02,1.300814760628588307e-01,2.872639866821496746e+00
4.960000000000000000e+02,1.300096355376804680e-01,2.881140093782152967e+00
4.970000000000000000e+02,1.299790989171137057e-01,2.890297590770490199e+00
4.980000000000000000e+02,1.299746565899736195e-01,2.899849011736085558e+00
4.990000000000000000e+02,1.299655201737030530e-01,2.909262391619062083e+00
5.000000000000000000e+02,1.299558883414956012e-01,2.918605696753090228e+00
5.010000000000000000e+02,1.299496125385959377e-01,2.927953569157212943e+00
5.020000000000000000e+02,1.299435595717621239e-01,2.937267551239909125e+00
5.030000000000000000e+02,1.299388369910994823e-01,2.946546821627083368e+00
5.040000000000000000e+02,1.299364673283598670e-01,2.955799445716139839e+00
5.050000000000000000e+02,1.299348903774451280e-01,2.965023917394550956e+00
5.060000000000000000e+02,1.299339370324047727e-01,2.974219328648349148e+00
5.070000000000000000e+02,1.299342811966403832e-01,2.983385988164467761e+00
5.080000000000000000e+02,1.299363499193067761e-01,2.992525143148166311e+00
5.090000000000000000e+02,1.299398229517166881e-01,3.001636850894821684e+00
5.100000000000000000e+02,1.299439572341621607e-01,3.010720395704497232e+00
5.110000000000000000e+02,1.299489637012095078e-01,3.019777012941924355e+00
5.120000000000000000e+02,1.299553419682630273e-01,3.028806859680888142e+00
5.130000000000000000e+02,1.299634820662227408e-01,3.037808455481196823e+00
5.140000000000000000e+02,1.299728041028815340e-01,3.046785849034514104e+00
5.150000000000000000e+02,1.299823277074822481e-01,3.055737588152726225e+00
5.160000000000000000e+02,1.299901033628450275e-01,3.064633513109939145e+00
5.170000000000000000e+02,1.299776048583244359e-01,3.073295134000574524e+00
5.180000000000000000e+02,1.299262546203016067e-01,3.081551517383034788e+00
5.190000000000000000e+02,1.298654863987759589e-01,3.089683601606801222e+00
5.200000000000000000e+02,1.298134059892450953e-01,3.097866437784560834e+00
5.210000000000000000e+02,1.297614069768087686e-01,3.106023087961658380e+00
5.220000000000000000e+02,1.297093678869878919e-01,3.114146409975626639e+00
5.230000000000000000e+02,1.296596234691231864e-01,3.122253388275757047e+00
