wavelength_nm,n,k
5.430000000000000000e+02,2.002270000000000216e+00,1.379999999999999933e-03
5.440000000000000000e+02,2.001679999999999904e+00,1.360000000000000098e-03
5.450000000000000000e+02,2.001100000000000101e+00,1.340000000000000045e-03
5.460000000000000000e+02,2.000509999999999788e+00,1.330000000000000019e-03
5.470000000000000000e+02,1.999919999999999920e+00,1.309999999999999967e-03
5.480000000000000000e+02,1.999330000000000052e+00,1.299999999999999940e-03
5.490000000000000000e+02,1.998739999999999961e+00,1.280000000000000105e-03
5.500000000000000000e+02,1.998150000000000093e+00,1.270000000000000078e-03
5.510000000000000000e+02,1.997579999999999911e+00,1.250000000000000026e-03
5.520000000000000000e+02,1.997020000000000017e+00,1.240000000000000000e-03
5.530000000000000000e+02,1.996450000000000058e+00,1.229999999999999974e-03
5.540000000000000000e+02,1.995880000000000098e+00,1.219999999999999947e-03
5.550000000000000000e+02,1.995309999999999917e+00,1.209999999999999921e-03
5.560000000000000000e+02,1.994750000000000023e+00,1.190000000000000085e-03
5.570000000000000000e+02,1.994180000000000064e+00,1.180000000000000059e-03
5.580000000000000000e+02,1.993610000000000104e+00,1.170000000000000033e-03
5.590000000000000000e+02,1.993049999999999988e+00,1.160000000000000007e-03
5.600000000000000000e+02,1.992480000000000029e+00,1.160000000000000007e-03
5.610000000000000000e+02,1.991929999999999978e+00,1.149999999999999981e-03
5.620000000000000000e+02,1.991379999999999928e+00,1.139999999999999954e-03
5.630000000000000000e+02,1.990839999999999943e+00,1.129999999999999928e-03
5.640000000000000000e+02,1.990289999999999893e+00,1.119999999999999902e-03
5.650000000000000000e+02,1.989740000000000064e+00,1.119999999999999902e-03
5.660000000000000000e+02,1.989190000000000014e+00,1.110000000000000092e-03
5.670000000000000000e+02,1.988639999999999963e+00,1.110000000000000092e-03
5.680000000000000000e+02,1.988099999999999978e+00,1.100000000000000066e-03
5.690000000000000000e+02,1.987549999999999928e+00,1.100000000000000066e-03
5.700000000000000000e+02,1.987000000000000099e+00,1.090000000000000040e-03
5.710000000000000000e+02,1.986469999999999958e+00,1.090000000000000040e-03
5.720000000000000000e+02,1.985929999999999973e+00,1.080000000000000014e-03
5.730000000000000000e+02,1.985400000000000054e+00,1.080000000000000014e-03
5.740000000000000000e+02,1.984869999999999912e+00,1.080000000000000014e-03
5.750000000000000000e+02,1.984339999999999993e+00,1.080000000000000014e-03
5.760000000000000000e+02,1.983800000000000008e+00,1.069999999999999988e-03
5.770000000000000000e+02,1.983270000000000088e+00,1.069999999999999988e-03
5.780000000000000000e+02,1.982739999999999947e+00,1.069999999999999988e-03
5.790000000000000000e+02,1.982199999999999962e+00,1.069999999999999988e-03
5.800000000000000000e+02,1.981670000000000043e+00,1.069999999999999988e-03
5.810000000000000000e+02,1.981149999999999967e+00,1.069999999999999988e-03
5.820000000000000000e+02,1.980629999999999891e+00,1.069999999999999988e-03
5.830000000000000000e+02,1.980110000000000037e+00,1.069999999999999988e-03
5.840000000000000000e+02,1.979589999999999961e+00,1.080000000000000014e-03
5.850000000000000000e+02,1.979070000000000107e+00,1.080000000000000014e-03
5.860000000000000000e+02,1.978550000000000031e+00,1.080000000000000014e-03
5.870000000000000000e+02,1.978029999999999955e+00,1.090000000000000040e-03
5.880000000000000000e+02,1.977510000000000101e+00,1.090000000000000040e-03
5.890000000000000000e+02,1.976990000000000025e+00,1.090000000000000040e-03
