wavelength_nm,n,k
4.380000000000000000e+02,4.122290057719150969e-02,2.551995402556049619e+00
4.390000000000000000e+02,4.115774882988707667e-02,2.562673260107484197e+00
4.400000000000000000e+02,4.110149099999999694e-02,2.573264334000000098e+00
4.410000000000000000e+02,4.105449700865842350e-02,2.583757865228664574e+00
4.420000000000000000e+02,4.101622847541472328e-02,2.594162181954701385e+00
4.430000000000000000e+02,4.098591994442733061e-02,2.604490384130874414e+00
4.440000000000000000e+02,4.096280595985467288e-02,2.614755571709946658e+00
4.450000000000000000e+02,4.094612106585517053e-02,2.624970844644681556e+00
4.460000000000000000e+02,4.093509980658725789e-02,2.635149302887841216e+00
4.470000000000000000e+02,4.092897672620935540e-02,2.645304046392189967e+00
4.480000000000000000e+02,4.092698636887989044e-02,2.655448175110490805e+00
4.490000000000000000e+02,4.092836327875729735e-02,2.665594788995506281e+00
4.500000000000000000e+02,4.093234199999999656e-02,2.675756987999999836e+00
4.510000000000000000e+02,4.093816698421404859e-02,2.685943708636510774e+00
4.520000000000000000e+02,4.094512231279601178e-02,2.696147233656681408e+00
4.530000000000000000e+02,4.095250197459009145e-02,2.706355682371930360e+00
4.540000000000000000e+02,4.095959995844047213e-02,2.716557174093675364e+00
4.550000000000000000e+02,4.096571025319135223e-02,2.726739828133335486e+00
4.560000000000000000e+02,4.097012684768692320e-02,2.736891763802328459e+00
4.570000000000000000e+02,4.097214373077137650e-02,2.747001100412072905e+00
4.580000000000000000e+02,4.097105489128891054e-02,2.757055957273987890e+00
4.590000000000000000e+02,4.096615431808372371e-02,2.767044453699490703e+00
4.600000000000000000e+02,4.095673600000000053e-02,2.776954708999999966e+00
4.610000000000000000e+02,4.094236239548537659e-02,2.786779455656291926e+00
4.620000000000000000e+02,4.092366984140120151e-02,2.796529878826572002e+00
4.630000000000000000e+02,4.090156314421228984e-02,2.806221776838404125e+00
4.640000000000000000e+02,4.087694711038342837e-02,2.815870948019351339e+00
4.650000000000000000e+02,4.085072654637941780e-02,2.825493190696976686e+00
4.660000000000000000e+02,4.082380625866505186e-02,2.835104303198844544e+00
4.670000000000000000e+02,4.079709105370513123e-02,2.844720083852517067e+00
4.680000000000000000e+02,4.077148573796444964e-02,2.854356330985558188e+00
4.690000000000000000e+02,4.074789511790780777e-02,2.864028842925531393e+00
4.700000000000000000e+02,4.072722399999999937e-02,2.873753418000000170e+00
4.710000000000000000e+02,4.071027854084446201e-02,2.883540697807321695e+00
4.720000000000000000e+02,4.069747029759916701e-02,2.893380697029030113e+00
4.730000000000000000e+02,4.068911217756074339e-02,2.903258273617453256e+00
4.740000000000000000e+02,4.068551708802580630e-02,2.913158285524919844e+00
4.750000000000000000e+02,4.068699793629097089e-02,2.923065590703757710e+00
4.760000000000000000e+02,4.069386762965285925e-02,2.932965047106294687e+00
4.770000000000000000e+02,4.070643907540809348e-02,2.942841512684859495e+00
4.780000000000000000e+02,4.072502518085327483e-02,2.952679845391779523e+00
4.790000000000000000e+02,4.074993885328503929e-02,2.962464903179383935e+00
4.800000000000000000e+02,4.078149300000000199e-02,2.972181544000000120e+00
4.810000000000000000e+02,4.081971901713679629e-02,2.981818705601422259e+00
4.820000000000000000e+02,4.086352225620212830e-02,2.991381644913308602e+00
