sampleT,,
Wavelength (nm),%T,
850,41.40823364,
848,41.29039764,
846,41.70124054,
844,41.67124557,
842,41.72563553,
840,41.63248062,
838,42.3784256,
836,42.3144989,
834,42.27230072,
832,41.65088272,
830,42.3618927,
828,42.2695694,
826,42.32712555,
824,42.89650726,
822,42.1452179,
820,43.1064949,
818,43.05855942,
816,43.13633728,
814,43.41495514,
812,43.03248978,
810,43.54814148,
808,43.33269882,
806,43.47047043,
804,43.97225189,
802,44.19630051,
800,43.51864624,
798,44.06552124,
796,44.04658127,
794,44.4135437,
792,44.03862762,
790,44.27375031,
788,44.4478302,
786,44.87508392,
784,44.80945587,
782,44.93120575,
780,45.01333618,
778,45.04152679,
776,45.38750076,
774,45.25838089,
772,45.35123062,
770,45.60266495,
768,45.68557358,
766,45.71509933,
764,46.08034897,
762,45.81378937,
760,46.14784241,
758,46.23894882,
756,46.28338623,
754,46.53940964,
752,46.50991058,
750,46.45305252,
748,46.64962006,
746,46.8330574,
744,46.9875679,
742,46.99155807,
740,47.10018158,
738,47.34802246,
736,47.39582825,
734,47.37076569,
732,47.46917343,
730,47.71180344,
728,47.6933403,
726,47.60024261,
724,47.87404251,
722,48.03107834,
720,48.16287231,
718,48.17420959,
716,48.14405441,
714,48.33664322,
712,48.45171738,
710,48.41317749,
708,48.71090317,
706,48.67279434,
704,48.80570602,
702,48.81494904,
700,49.0904541,
698,49.10900497,
696,49.10398483,
694,49.37237167,
692,49.45685959,
690,49.39296341,
688,49.55750275,
686,49.47947693,
684,49.71683502,
682,49.79179764,
680,49.80875778,
678,49.9413147,
676,50.0488472,
674,50.02756119,
672,50.20760727,
670,50.36739731,
668,50.21999359,
666,50.37001801,
664,50.48856735,
662,50.57189941,
660,50.73952103,
658,50.74308395,
656,50.69628906,
654,50.72512054,
652,50.977211,
650,50.90911865,
648,51.00608063,
646,51.14212036,
644,51.20426559,
642,51.32151794,
640,51.38711929,
638,51.29519272,
636,51.47173309,
634,51.47926712,
632,51.69907379,
630,51.75422287,
628,51.76458359,
626,51.89130783,
624,51.95057297,
622,51.97299194,
620,52.13175583,
618,52.1595192,
616,52.2596283,
614,52.19412613,
612,52.36993408,
610,52.4289856,
608,52.48023987,
606,52.5914917,
604,52.50452805,
602,52.68612671,
600,52.76431274,
598,52.80484009,
596,52.87827682,
594,52.91278458,
592,52.98234177,
590,52.92892456,
588,53.22283554,
586,53.11296463,
584,53.15687561,
582,53.35906601,
580,53.45914459,
578,53.42822266,
576,53.47576904,
574,53.53289795,
572,53.61177826,
570,53.64472198,
568,53.69988251,
566,53.67111969,
564,53.73460007,
562,53.79427719,
560,53.82844162,
558,53.94173431,
556,53.97939682,
554,54.05349731,
552,54.13593674,
550,54.24992371,
548,54.33715057,
546,54.40041351,
544,54.28776169,
542,54.39038849,
540,54.6373291,
538,54.58388519,
536,54.61626816,
534,54.76588058,
532,54.61571121,
530,54.75658798,
528,54.90509415,
526,54.79968262,
524,54.92142487,
522,55.07875824,
520,55.00835037,
518,55.24839783,
516,55.31359863,
514,55.33148193,
512,55.48645401,
510,55.68351746,
508,55.60046005,
506,55.72293472,
504,55.76306534,
502,55.94068909,
500,56.00347519,
498,56.21386719,
496,56.25991058,
494,56.39762115,
492,56.50718689,
490,56.66178513,
488,56.75908279,
486,56.93571091,
484,56.90627289,
482,57.14225769,
480,57.29328918,
478,57.5322876,
476,57.67279816,
474,57.89088058,
472,58.00874329,
470,58.09450912,
468,58.65887451,
466,58.56085587,
464,58.9475708,
462,59.09909439,
460,59.31842804,
458,59.44453049,
456,59.68828201,
454,60.0112915,
452,60.37392426,
450,60.41556168,
448,60.77149963,
446,61.00485229,
444,61.47334671,
442,61.75006104,
440,62.13654709,
438,62.38532257,
436,62.3827095,
434,63.30748749,
432,63.16762543,
430,63.62081146,
428,64.03807068,
426,64.09068298,
424,64.81510925,
422,64.90813446,
420,65.43697357,
418,65.86754608,
416,66.25148773,
414,66.92172241,
412,66.60256958,
410,67.1967392,
408,67.34565735,
406,68.09785461,
404,68.11985016,
402,68.79891205,
400,69.08505249,
398,69.3182373,
396,69.58761597,
394,70.12671661,
392,69.49532318,
390,69.9888382,
388,70.54009247,
386,71.33833313,
384,70.47449493,
382,71.27667999,
380,71.26885986,
378,71.60466766,
376,71.79708862,
374,71.90625763,
372,72.7609787,
370,70.97894287,
368,69.80280304,
366,70.03062439,
364,71.04571533,
362,69.38806915,
360,71.19412231,
358,69.55167389,
356,69.54403687,
354,68.99447632,
352,69.9162674,
350,67.88764954,

