# rows 430:5:700 nm, cols 0:1:89 deg, 100*(1-R)
7.942424624573601477e+01,7.963500466265981004e+01,8.026817368288091359e+01,8.132471467386083930e+01,8.280017613485604500e+01,8.467455818604264550e+01,8.689637853756033792e+01,8.936053046075274153e+01,9.188256045681963258e+01,9.417903413683593783e+01,9.587447244781108679e+01,9.656201552546336586e+01,9.592806916938233996e+01,9.389749072742728231e+01,9.070241109543061953e+01,8.680521144644920639e+01,8.271853450822031562e+01,7.884108611471751260e+01,7.539118794167684712e+01,7.243991294615396725e+01,7.000493617160194049e+01,6.816669854010689278e+01,6.718028162329736119e+01,6.756097272951136290e+01,7.003266974526511035e+01,7.454123255712556784e+01,7.632115714086403102e+01,6.880573527839672465e+01,5.934577754559586538e+01,5.311049673782671476e+01,4.840833681489120721e+01,4.420284849460303178e+01,4.083974064659919634e+01,3.911736222769308569e+01,3.950936158389984598e+01,3.625739855331597994e+01,3.298504566269291161e+01,3.147247023647452480e+01,3.033106493749953003e+01,2.962907613582224187e+01,2.970345599497148470e+01,3.037921953881712511e+01,1.916831259474038873e+01,2.493858945305189678e+01,1.992378712011341335e+01,1.966190002680782101e+01,1.932079149583546496e+01,1.842348823083973386e+01,1.713600804535825262e+01,1.608613792883442173e+01,1.721700277470328189e+01,2.141514840965275113e+01,1.701554069880740627e+01,1.424445985573659001e+01,1.351009654019081907e+01,1.425420118857672058e+01,1.599941977672918370e+01,1.600312486375361587e+01,1.520816674907675647e+01,1.490596726410375794e+01,1.469719718551059096e+01,1.444421667579705115e+01,1.447963278911954532e+01,1.527265657639765806e+01,1.712461203549005972e+01,2.000165054472503456e+01,2.323628614911564938e+01,2.536638308828835875e+01,2.513814290155021069e+01,2.279205069221559299e+01,1.951740202727694395e+01,1.633909517585823323e+01,1.380318355525140817e+01,1.215756157031862017e+01,1.167136479240127400e+01,1.312378928201514228e+01,1.878891545729177892e+01,2.938349806018399946e+01,2.535257794132768083e+01,1.470448282563587838e+01,9.303731796303104318e+00,6.645259896802380162e+00,5.121366930289095620e+00,4.110774714848552946e+00,3.352982439885709987e+00,2.723865700798033807e+00,2.157629451416576138e+00,1.617296380354837915e+00,1.082565907266197502e+00,5.441235211928741045e-01
9.742354004543641111e+01,9.743743428341971935e+01,9.746277244022495267e+01,9.745117536793938484e+01,9.732482958565179842e+01,9.698276272685939148e+01,9.631294414600044718e+01,9.521138001298712084e+01,9.360640026251833490e+01,9.148191491552893240e+01,8.889012211962577226e+01,8.594564378493942058e+01,8.280064341236574421e+01,7.961028293614153029e+01,7.650330973973444770e+01,7.357037921357051857e+01,7.087539128514379172e+01,6.848727347298562051e+01,6.652431724788756640e+01,6.520187999650215716e+01,6.487598706825239958e+01,6.606158074273378134e+01,6.927060085673872436e+01,7.391435568505897891e+01,7.542647790710684319e+01,6.893800911529149289e+01,6.001446630762967516e+01,5.309659852805452829e+01,4.732361687589794741e+01,4.214089068839997054e+01,3.800953559731748044e+01,3.554313005327149000e+01,3.532993001872104344e+01,3.536774478992074933e+01,3.154169495922101163e+01,3.003802273576587822e+01,2.977073329589276085e+01,2.989263218830460289e+01,3.053173270120577243e+01,3.220224489674880886e+01,3.581486122351149959e+01,4.335590992944149491e+01,2.594590222011634495e+01,1.794048216169956689e+01,1.733667612443211681e+01,1.661679276955809570e+01,1.551616801434770920e+01,1.426013265600913904e+01,1.337725239857980952e+01,1.481266138971544244e+01,2.081614189100628920e+01,1.485342624802248324e+01,1.213178856001606576e+01,1.142760398495818919e+01,1.181354009245214698e+01,1.328611483512469604e+01,1.486998010543901749e+01,1.476737092198472467e+01,1.415462589289855444e+01,1.366985829900170302e+01,1.340134644153264709e+01,1.363266411707484416e+01,1.468111060635672871e+01,1.667922545872051643e+01,1.934437343918931163e+01,2.168159783770129323e+01,2.233784529389213347e+01,2.093025758500702693e+01,1.832025581562967176e+01,1.554805358922142133e+01,1.325516615565320855e+01,1.177885261636095748e+01,1.148329159532794819e+01,1.332275421552782113e+01,1.952145057403065209e+01,2.566740328091115941e+01,1.804985954775215617e+01,1.108245885277744414e+01,7.730454302214006645e+00,6.001260252909279558e+00,4.981463375929751081e+00,4.306444676069642874e+00,3.812009834166008027e+00,3.411453429157718098e+00,3.050052248527135301e+00,2.686733343920466588e+00,2.287289622650823251e+00,1.824428420509227600e+00,1.282785379862994013e+00,6.659597204448641783e-01
8.744397874039775331e+01,8.730142675628792404e+01,8.687357353137691973e+01,8.616065661164456913e+01,8.516560255414793801e+01,8.389703872206928281e+01,8.237209053896872035e+01,8.061795467847080943e+01,7.867160142892677754e+01,7.657773546912750362e+01,7.438613051865974057e+01,7.215025050684334929e+01,6.992925109287688201e+01,6.779480963479763034e+01,6.584296609487564922e+01,6.420994058379079661e+01,6.309050647919194432e+01,6.275745365353259331e+01,6.357462997645806269e+01,6.595491837239542576e+01,7.003560551261831790e+01,7.443776631086119266e+01,7.472782479946329204e+01,6.829642542830924867e+01,5.969737855708399366e+01,5.205679292107071632e+01,4.529225022162493275e+01,3.947496613651989605e+01,3.506538687390673203e+01,3.240391254258015863e+01,3.179509009028633670e+01,3.306438156544931672e+01,3.129231047191809267e+01,2.881254564945619023e+01,2.865764970400417155e+01,2.927755053299243571e+01,3.016077655643583100e+01,3.146644864127379293e+01,3.367637559797223901e+01,3.752596014178097761e+01,4.336587759204652315e+01,4.881162234200879624e+01,1.634451360267005171e+01,1.512878307770135677e+01,1.418587545754446211e+01,1.305777860322028161e+01,1.193706679225010703e+01,1.123987854304932021e+01,1.289602816355965942e+01,2.057773134557825401e+01,1.270572442368766986e+01,1.034051685972638879e+01,9.791769776310299989e+00,1.005132190494322231e+01,1.111733016928029372e+01,1.303442145456652490e+01,1.420705987038195417e+01,1.368331379074567700e+01,1.294079241055663410e+01,1.261515802388900553e+01,1.294195344145663285e+01,1.409099896224811310e+01,1.603611236392852391e+01,1.827545724881091260e+01,1.968389071379375110e+01,1.931634945123147418e+01,1.744736943073392865e+01,1.505224813613066459e+01,1.289720461209256186e+01,1.140637293637718486e+01,1.094267388828449228e+01,1.229878679731777424e+01,1.718639422309258435e+01,2.196954358451215228e+01,1.595582340794441478e+01,1.020591657949049313e+01,7.387235702869842768e+00,5.954918216592108848e+00,5.159165861378511408e+00,4.700676445347307109e+00,4.452752147328364885e+00,4.360424822059217220e+00,4.402726279270785525e+00,4.575280583182483873e+00,4.875780561696907434e+00,5.279503402780028054e+00,5.689281822504255182e+00,5.848655594877783415e+00,5.260884449425184961e+00,3.325586350407649938e+00
7.266625781881654689e+01,7.255045761565978069e+01,7.220556076577915405e+01,7.163917946257953417e+01,7.086434402248690390e+01,6.990005338822190595e+01,6.877214949143198908e+01,6.751467021873071417e+01,6.617190069350709791e+01,6.480136497203700685e+01,6.347796521284424642e+01,6.229941698655117222e+01,6.139311041648439016e+01,6.092447076176726029e+01,6.110601128608387000e+01,6.220123337424578835e+01,6.449656749810563383e+01,6.814301269347598122e+01,7.260541934932913932e+01,7.558783672530410058e+01,7.353173368180372904e+01,6.632840128576592065e+01,5.755508382519919053e+01,4.926686745852188665e+01,4.201160899914538049e+01,3.618192369757748850e+01,3.202118397078115208e+01,2.958451082860533887e+01,2.895840644933385022e+01,3.030030309577595915e+01,3.115775576431971672e+01,2.848782518530104113e+01,2.769781244213531579e+01,2.843266380736120169e+01,2.948725518633732534e+01,3.052221962855043813e+01,3.169283895373056126e+01,3.332359000271642202e+01,3.565860026272886785e+01,3.760102207753062231e+01,3.705236395781194148e+01,3.079008971808633177e+01,1.320829653670870840e+01,1.211045799709218329e+01,1.105027483558658119e+01,1.009547092679343727e+01,9.563092437798093925e+00,1.140489530840976862e+01,2.012861573483068867e+01,1.072187354892786360e+01,8.885735348946832701e+00,8.520004945346681069e+00,8.749310140862620599e+00,9.537629536325752611e+00,1.113174842288268174e+01,1.313569832396411741e+01,1.338306858670961219e+01,1.248763233731564526e+01,1.202811936660122072e+01,1.234248836987913478e+01,1.346612978094858804e+01,1.522905170608164127e+01,1.697652088669151382e+01,1.762501947344683373e+01,1.667710376861957400e+01,1.475178718771499220e+01,1.272231124147222836e+01,1.113917328943023755e+01,1.035468647644384177e+01,1.090794192479538438e+01,1.401265520231036454e+01,1.885277191560621546e+01,1.583711906876022013e+01,1.039377542777748431e+01,7.516586171965111696e+00,6.106569184137300432e+00,5.396754764096867163e+00,5.087272197477665792e+00,5.083912112783628423e+00,5.412177932239248257e+00,6.234711744776522124e+00,7.993782416152517278e+00,1.187667522993697311e+01,2.103350803019385751e+01,3.726297394063485058e+01,3.267210949873216208e+01,1.599555425118057705e+01,7.860358343115924740e+00,4.024909934607889817e+00,1.756415330771843308e+00
6.156963498189828243e+01,6.150791383293672254e+01,6.132737491208312974e+01,6.104213179351003760e+01,6.067651447020321598e+01,6.026630697686751148e+01,5.986053569055447099e+01,5.952386682480843660e+01,5.933967288744364055e+01,5.941373567959835356e+01,5.987810445296575068e+01,6.089301308087357967e+01,6.263965595433418088e+01,6.528195284837269696e+01,6.883927292663967989e+01,7.285749836754462194e+01,7.586327108779425998e+01,7.540239113580149422e+01,7.014401336255356512e+01,6.171846130528047070e+01,5.264206615248900079e+01,4.438165633593767012e+01,3.758893735240583567e+01,3.248296425584437941e+01,2.902434788052820025e+01,2.710280489563785622e+01,2.671882540717373899e+01,2.805147263167915384e+01,3.022074710823121535e+01,2.901648102127935047e+01,2.736133029823699658e+01,2.776670332760032878e+01,2.882257500625331659e+01,2.965591765063253504e+01,3.011803056548681923e+01,3.045588218439063866e+01,3.093425472968952405e+01,3.160852858839371393e+01,3.122426696636302523e+01,2.937858883347199779e+01,2.566076356046583840e+01,1.993594296018553891e+01,1.042411522503258148e+01,9.446245608591208764e+00,8.648884858357430261e+00,8.245786116684161726e+00,1.020848975966763916e+01,1.870151258069188316e+01,9.050483212740711991e+00,7.743324620296865746e+00,7.538825408011717855e+00,7.771606423582378298e+00,8.394984861532183373e+00,9.603467657776754152e+00,1.161103138805112955e+01,1.295770102833333581e+01,1.227016455432878850e+01,1.161244443309163898e+01,1.180842470454406268e+01,1.280936669448313836e+01,1.432524813697718713e+01,1.562008017141864968e+01,1.573569060318811275e+01,1.452087351087487654e+01,1.272045598794156973e+01,1.106184324257064588e+01,9.962913329837874699e+00,9.789033665778479332e+00,1.126871623976724024e+01,1.514650314917799179e+01,1.607657612579943418e+01,1.134835377862939509e+01,8.013725509904967126e+00,6.384625286938816480e+00,5.620649708844016601e+00,5.356584002679132261e+00,5.506650945385560547e+00,6.192523764230717376e+00,7.889017146740462394e+00,1.204046484717056131e+01,2.197585629056990797e+01,2.813511404586164133e+01,1.539024282847447722e+01,7.906003997033628217e+00,4.851851070113366582e+00,3.350303214832561771e+00,2.424980577956936667e+00,1.730574511026161666e+00,1.128813265844974545e+00,5.604185338314304765e-01
5.890806181742240710e+01,5.895427248619697025e+01,5.910041295440792908e+01,5.936919154228705509e+01,5.979899713574068443e+01,6.044441190305058598e+01,6.137606077497912338e+01,6.267809955695567936e+01,6.443934509954421230e+01,6.672908349801912209e+01,6.953923872450754118e+01,7.266320403965683283e+01,7.549471774041241190e+01,7.685852041247513000e+01,7.528873407712146104e+01,7.008416290466725229e+01,6.214708398815160706e+01,5.328513433137662503e+01,4.499072313292934666e+01,3.804114831231967031e+01,3.266718430665912365e+01,2.880707065117786669e+01,2.630600795666893177e+01,2.504941453654057071e+01,2.505488810267441124e+01,2.650520952117780737e+01,2.912139243733879823e+01,2.969675882567565139e+01,2.781343636059103730e+01,2.756990811718582535e+01,2.837156558142766016e+01,2.893915725399223149e+01,2.884159644847636983e+01,2.831180149116379141e+01,2.774282169988702051e+01,2.736036606369403046e+01,2.711832951653172330e+01,2.586075772837644848e+01,2.403146041826673596e+01,2.153790050752315466e+01,1.832872109731916765e+01,1.452995832661094866e+01,8.196066734107132490e+00,7.519671468591648811e+00,7.203864448936236897e+00,9.153998657247441884e+00,1.614887912060225617e+01,7.741868803531959387e+00,6.864465168607636336e+00,6.784270901665056641e+00,7.028022422114377221e+00,7.552701059699773012e+00,8.479635751300730107e+00,1.010486819012126247e+01,1.207633613537468875e+01,1.216477532372155501e+01,1.135229996602649116e+01,1.133223988224499834e+01,1.213559494441341968e+01,1.338695136321843648e+01,1.432257357751418603e+01,1.411175879852436488e+01,1.281716099866201475e+01,1.119910506659009819e+01,9.861230940331600081e+00,9.148608695718618122e+00,9.462803558374277557e+00,1.155558997950001299e+01,1.465079140793383772e+01,1.278909647862076504e+01,8.990063896083944073e+00,6.856675019428037920e+00,5.862578484076830243e+00,5.506446260646081114e+00,5.643948966508050447e+00,6.409133095005459246e+00,8.404395232251204106e+00,1.342824945967213779e+01,2.237204748339902594e+01,1.800824832784952889e+01,9.358421277595441623e+00,5.775668828282554124e+00,4.263239120528194981e+00,3.480748837111979910e+00,2.971629964805799773e+00,2.553770713268477266e+00,2.140676938681362884e+00,1.687571202568405315e+00,1.175294364383350221e+00,6.059716231948453213e-01
6.987485008571300682e+01,7.003302446889230737e+01,7.050695514795954466e+01,7.129182234511513627e+01,7.236853379600790959e+01,7.368399607141276419e+01,7.511801084533969686e+01,7.643555307558875711e+01,7.723588873137327937e+01,7.694188406102318822e+01,7.491306205524233519e+01,7.073737974273987561e+01,6.456318626665711236e+01,5.714445322005641259e+01,4.949008912827190443e+01,4.243572182392993852e+01,3.645284640207323434e+01,3.169317995602720828e+01,2.811981449380120779e+01,2.562576845728712271e+01,2.411437779987091190e+01,2.355279697066192668e+01,2.401668843120681274e+01,2.569953826840645306e+01,2.850643522053486478e+01,3.022171554382597947e+01,2.885362054819811206e+01,2.797434075892126870e+01,2.826788132411682852e+01,2.839721221510036386e+01,2.774901711206235788e+01,2.656754576102112608e+01,2.534068977774597187e+01,2.435937043854177375e+01,2.369736735252761051e+01,2.312621540307457835e+01,2.167839724297071413e+01,2.014604917915776383e+01,1.839907023307087996e+01,1.636171013927456386e+01,1.415586088264798548e+01,1.168114664447594819e+01,6.651839660132763399e+00,6.376624668598296353e+00,8.056920664548083977e+00,1.344938200490350866e+01,6.770567743965083096e+00,6.203833924104507069e+00,6.211981783569830995e+00,6.465141129267415465e+00,6.927876829989365604e+00,7.671571546288391552e+00,8.918120236750247898e+00,1.083888945203372955e+01,1.192930484909153677e+01,1.124166556757212376e+01,1.093607592515195570e+01,1.148041867333453681e+01,1.247611760533604652e+01,1.316067525055563081e+01,1.278296629312439769e+01,1.150537774237689881e+01,1.006531232009022503e+01,8.980190706986213911e+00,8.554348960668489710e+00,9.202507447844032740e+00,1.146942484666244511e+01,1.319482432749230583e+01,1.054253072924758960e+01,7.712252674962138954e+00,6.249131209972347278e+00,5.643469029994441222e+00,5.610140893667470152e+00,6.184613426588736473e+00,7.825972284371463417e+00,1.192478544112656280e+01,1.885710117776710959e+01,1.537179425832206903e+01,8.528778265954350957e+00,5.688717568566481475e+00,4.565560422370795735e+00,4.077304251496983056e+00,3.848070111229606738e+00,3.722034001860041741e+00,3.612650608937317820e+00,3.452254087990014320e+00,3.174243356990968934e+00,2.712501616963236550e+00,2.017686423542841556e+00,1.088534862589451979e+00
7.450649542299831296e+01,7.433571642657990708e+01,7.379523543006528996e+01,7.280397560541884161e+01,7.124004268689658659e+01,6.896653158761174041e+01,6.587452369108476091e+01,6.193776852418621814e+01,5.725855062311504184e+01,5.207564507598267767e+01,4.671925330000915721e+01,4.153097215637120598e+01,3.678957938994372512e+01,3.267396798928332657e+01,2.926654460746391706e+01,2.658096561064634500e+01,2.459645248884753244e+01,2.328902041796822076e+01,2.265843646772987086e+01,2.275473757475317171e+01,2.370561071046458679e+01,2.570335556084761919e+01,2.865787003159516644e+01,3.087058524827299522e+01,3.015472831265890719e+01,2.889346918157412603e+01,2.850977785355166461e+01,2.798079689091748179e+01,2.671808255660959119e+01,2.501313488635306115e+01,2.337224780226748777e+01,2.206676472438169156e+01,2.113839911779217218e+01,2.053993050935318720e+01,1.985098248575238955e+01,1.847104138046795541e+01,1.725144008969542497e+01,1.600771333869334256e+01,1.466388724118983333e+01,1.330132742325553785e+01,1.198980006165560930e+01,1.050753615330006774e+01,5.710951408446995892e+00,6.756718276819984048e+00,1.169802796067556017e+01,6.075478987405880105e+00,5.734082770855264855e+00,5.781090249106779488e+00,6.039612880392408734e+00,6.460141596865787150e+00,7.084190671173962173e+00,8.056028389067670048e+00,9.630140991761916069e+00,1.130666419737027439e+01,1.120481465910516761e+01,1.063679316991268387e+01,1.086697608831418371e+01,1.161960455554855720e+01,1.215198614151915635e+01,1.172553350265222960e+01,1.051061145117375695e+01,9.218883884930995976e+00,8.317344993435549227e+00,8.082374573203255252e+00,8.901380992927098390e+00,1.100362209201754027e+01,1.169203673813519195e+01,9.141339885398313214e+00,6.980387847964997228e+00,5.924227168201690041e+00,5.589691797931761741e+00,5.840591179666820842e+00,6.891188347327226182e+00,9.570636373634888727e+00,1.494994382222947138e+01,1.538263706500613281e+01,9.216302649391728607e+00,6.142135278907612239e+00,5.023433631976503833e+00,4.675100617044336104e+00,4.686818600780351396e+00,4.917515407871131394e+00,5.320387309622553573e+00,5.884862152838543636e+00,6.608568837955520081e+00,7.465959040196235463e+00,8.346110729202782963e+00,8.922698975309906189e+00,8.441147209058307510e+00,5.668067346823224995e+00
4.551344252506366672e+01,4.524844530947380861e+01,4.446437294041143673e+01,4.319466122054544854e+01,4.149656371426308965e+01,3.945122633205866691e+01,3.716052838648089818e+01,3.473975160381376526e+01,3.230703286794265239e+01,2.997224743084688825e+01,2.782844036320590675e+01,2.594796409862676256e+01,2.438382515363646164e+01,2.317542983545801860e+01,2.235754966527061427e+01,2.197186935831154742e+01,2.208142817828536764e+01,2.278815473758852761e+01,2.424566500037015260e+01,2.660978101750384184e+01,2.967243262028180695e+01,3.190429195570585463e+01,3.149476167760343515e+01,3.000415909282593319e+01,2.884702256242794860e+01,2.746863728286992412e+01,2.554793807096817915e+01,2.344164003413976616e+01,2.157816423359124514e+01,2.013543550133094584e+01,1.909831272991318230e+01,1.839472431120410079e+01,1.793965207689913655e+01,1.715865834548413460e+01,1.594732849107563055e+01,1.500635595641873721e+01,1.412853480383904348e+01,1.324570365318742304e+01,1.241407216406733482e+01,1.173432030293131234e+01,1.129098777485319971e+01,1.093520640045588799e+01,5.384892197036894146e+00,1.253190399578629766e+01,5.559686419101838695e+00,5.321167150619531938e+00,5.429067208339932726e+00,5.689697600247445308e+00,6.078986628541416692e+00,6.620413803587577029e+00,7.403754286919372873e+00,8.628882405534321620e+00,1.031681928360743683e+01,1.101846604667958651e+01,1.040826902554834454e+01,1.028617026464432271e+01,1.078849599067250864e+01,1.123714424839075221e+01,1.085031110913474706e+01,9.724406809197061463e+00,8.550768679812614792e+00,7.775383324036666544e+00,7.649692503002825106e+00,8.502368622939137310e+00,1.029864438610923472e+01,1.044955761214426637e+01,8.236390504918468025e+00,6.522304696339231711e+00,5.732960697909628145e+00,5.599985865102641291e+00,6.097090924531101130e+00,7.592439146132812233e+00,1.101485288520870398e+01,1.467813779790323458e+01,1.091352931986766528e+01,7.013128046177574682e+00,5.517123493669395806e+00,5.116904989110149238e+00,5.246454594052729625e+00,5.748679335436235327e+00,6.642816751411362297e+00,8.079463882342308167e+00,1.038339020105436461e+01,1.414330342088103620e+01,2.011910182073505382e+01,2.770276684805631362e+01,3.092413994406835087e+01,2.451636154825940395e+01,1.486332483553042216e+01,6.844519922055214423e+00
2.731477728735107746e+01,2.721469952350200572e+01,2.692140675251460991e+01,2.645515421603747797e+01,2.584787815258788868e+01,2.514070004673781966e+01,2.438092729690621852e+01,2.361904467906579441e+01,2.290626169257219402e+01,2.229315813161854010e+01,2.182987580901571789e+01,2.156820602979272650e+01,2.156588755572210658e+01,2.189341506449098418e+01,2.264316254331251344e+01,2.393730592869831497e+01,2.591533357429490891e+01,2.862290666533122874e+01,3.160364991927659872e+01,3.336358233201154633e+01,3.272721022729319174e+01,3.086939567323787514e+01,2.884353381136017802e+01,2.655978463924859767e+01,2.407578552530003080e+01,2.174981919524980967e+01,1.984340309907952715e+01,1.840648769927698680e+01,1.736888379428151907e+01,1.663872352572508362e+01,1.615591854733032662e+01,1.579536551757280094e+01,1.492896715147153941e+01,1.392992204307710224e+01,1.323108483122783596e+01,1.263148308150652355e+01,1.206957221006396175e+01,1.158324089549493863e+01,1.127186767287309266e+01,1.129129154712467198e+01,1.190831064109749704e+01,1.373646808614854464e+01,1.706811633363033565e+01,5.192972526192218830e+00,4.997768827696913441e+00,5.130657498720103682e+00,5.390071304757459991e+00,5.754003595060841469e+00,6.234312601114067043e+00,6.885747860204460835e+00,7.842598098892961112e+00,9.259453104603965201e+00,1.048490712035472505e+01,1.020693049719123557e+01,9.764950159668572383e+00,9.990851868418470616e+00,1.038872407163453637e+01,1.011112422868045613e+01,9.094828386392839192e+00,8.010820143887787737e+00,7.312894834667604371e+00,7.230561988021344533e+00,8.022997061048576128e+00,9.512526066420001314e+00,9.479747789413428549e+00,7.623067135014238715e+00,6.213804547883860607e+00,5.605251699068758420e+00,5.619381349245077928e+00,6.305498458724578370e+00,8.107536288562666726e+00,1.154131373669480354e+01,1.252382958526839829e+01,8.569218469784855685e+00,6.193708321922408722e+00,5.449899570618410571e+00,5.495973973383772027e+00,6.056013103162394273e+00,7.145927002292951080e+00,8.986078526908213959e+00,1.200666582246422465e+01,1.654155539177903833e+01,2.085568418519405753e+01,1.993902570015433184e+01,1.477219369969979823e+01,1.035085786762642890e+01,7.518804187060768029e+00,5.536036039883319049e+00,3.792977971306799034e+00,1.970684317495385862e+00
