30,0.9661946308714875,0.01670899195687447,0,0.0269853424066314,0.00682002672188073,0.006820026721880947,-2.162800577059466e-16,0.9624753499445359,0.9299385154625666
40,0.9661624630906304,0.01669151345168929,0,0.02702913485635793,0.006808402053011119,0.006808402053011336,-2.165154903971109e-16,0.9625131312840702,0.9299440576784925
50,0.9661340122208639,0.01668434118264583,0,0.02706120545330398,0.006804782325831208,0.006804782325831208,0,0.9625286356382063,0.9299316526266144
60,0.9660972422911187,0.01668855387790114,0,0.02709236308415886,0.006810394624715531,0.006810394624715531,0,0.962519528959016,0.929887462578652
70,0.9659987255096936,0.01670321072736169,0,0.02716931649471294,0.006831957995590466,0.006831957995590575,-1.085863715954525e-16,0.9624878462567156,0.9297620328025571
80,0.9657941227798118,0.01671944163071859,0,0.02733276112113068,0.006873116099055401,0.006873116099055293,1.090729680879934e-16,0.9624527634641856,0.9295312224068989
90,0.9116078394036483,0.01674010533860948,0,0.08186439630511455,0.006527764291233622,0.006527764291233622,0,0.96240810294846,0.8773387713534095
100,0.9617043398775068,0.01674213704519978,0,0.03137961684726358,0.006916043275223405,0.006916043275223405,0,0.962403712040488,0.9255478265835597
110,0.9647905460417677,0.01670178965041536,0,0.02824173831039392,0.006967715647839926,0.006967715647840037,-1.105949568219325e-16,0.9624909180095934,0.9286021383467179
120,0.9430398999195819,0.01666642276690422,0,0.05011337771875136,0.006846722361667313,0.006846722361667531,-2.171457097600974e-16,0.9625673722105906,0.9077394383553303
130,0.963049672523443,0.01663229102439345,0,0.0299193156114554,0.007031011865104835,0.007031011865104724,1.112802307845296e-16,0.9626411678691879,0.9270712614740061
140,0.9624976538581866,0.01659751849044488,0,0.03043856234307641,0.007063783798735338,0.007063783798735338,0,0.9627163606087331,0.9266122384167976
150,0.9584342315899608,0.01656233660859452,0,0.0344991917286815,0.007066576681359772,0.007066576681359772,0,0.9627924504853135,0.9227732424615068
160,0.9545269952554788,0.01652847298614135,0,0.03840722574516606,0.00706577899935862,0.007065778999358732,-1.111680793142672e-16,0.9628657006476476,0.9190813040737604
170,0.959841451085143,0.01649846496250285,0,0.03302955239627362,0.007128996518586755,0.007128996518586979,-2.239403477612903e-16,0.9629306201066485,0.924260723697482
180,0.9573733211260779,0.01647501589803446,0,0.03549601463494942,0.007130664238975438,0.007130664238975662,-2.235900263390134e-16,0.9629813559848248,0.9219326589616856
190,0.9443645718880574,0.01646042728162411,0,0.04858521988591049,0.007050208226028878,0.007050208226028878,0,0.9630129235353901,0.9094352872571653
200,0.4967059922155187,0.01645611739727615,0,0.4995787188174526,0.003715288967022655,0.003715288967022655,0,0.9630222498666783,0.4783389221456496
