30,0.5467505169069069,0.01813945621242408,0.4159298536078919,0.03169462260783585,0.005625006877372607,0.005625006877372607,0,0.9712547871494348,0.5310340569222614
40,0.5723373805037544,0.0182148474778222,0.3881961536041943,0.03319425651957014,0.006272209372483809,0.006272209372484077,-2.674057441560445e-16,0.9711387642837829,0.5558190164558333
50,0.4990056323017747,0.01835793025077681,0.4660235799963029,0.0287881441764882,0.006182643525439502,0.006182643525439502,0,0.9709186442494927,0.4844938719873
60,0.5142136745165281,0.01779108426601195,0.4486154274684624,0.0309450977869303,0.006225800228083691,0.006225800228083566,1.244649039650774e-16,0.97179127196507,0.4997083608202493
70,0.4434772401208064,0.01699977086484039,0.523693818510377,0.02826385211285907,0.0045650892559639,0.0045650892559639,0,0.9730120812971595,0.431508712417866
80,0.3248839148277655,0.01678293345008186,0.6509437284801429,0.02105788514313299,0.003114471548958056,0.003114471548958056,0,0.9733471457116075,0.3162248311852185
90,0.4508220465842991,0.01685316229926903,0.5159356922916246,0.02907694638844148,0.004165314735636516,0.004165314735636516,0,0.9732386004849231,0.438757417685452
100,0.522974493580774,0.01703750576751961,0.4389992125162139,0.03329948435987373,0.00472680954314506,0.004726809543145193,-1.33632305178044e-16,0.9729537956293924,0.5088300185467733
110,0.4696999267826676,0.017222869667461,0.4965575585653901,0.02956250386235186,0.004180010789596153,0.004180010789596272,-1.185751612714989e-16,0.9726675822646136,0.4568618921735633
120,0.2862657494117923,0.01735184932746126,0.6933101178496468,0.01790854953101364,0.002515583207544335,0.002515583207544335,0,0.9724685289939562,0.2783844322318381
130,0.4049280841269752,0.01741200364820239,0.5662214275721401,0.02533063424484114,0.003519854056039755,0.003519854056039755,0,0.9723757211716633,0.3937422378256274
140,0.3766781359027763,0.01741659431979481,0.5964100660949468,0.02366632719441666,0.003245470807855536,0.003245470807855394,1.421621853592373e-16,0.9723686392785388,0.3662700064537591
150,0.4698550543477813,0.01738884127360174,0.4964095449559571,0.02971078853147043,0.004024612164796678,0.00402461216479656,1.189081727457004e-16,0.9724114546544131,0.4568924368750544
160,0.4895783644070651,0.01735371205598635,0.4750893429083871,0.0311457937239216,0.004186498960632645,0.004186498960632645,0,0.9724656548568228,0.4760981447468488
170,0.5197716410494231,0.01733510038640651,0.4425878234885793,0.03317911332825667,0.004461422133747105,0.004461422133747038,6.628988068976883e-17,0.9724943728967987,0.5054749961118987
180,0.3781359088791298,0.01735548205546977,0.5944742497066053,0.02410990205981895,0.003279939354446805,0.003279939354446708,9.621527840546825e-17,0.9724629238137046,0.3677231515475511
190,0.3563082226980937,0.01743593076240046,0.6179396030210249,0.0226027091125646,0.003149465168312391,0.003149465168312301,8.982140511519076e-17,0.9723388106534424,0.3464523134843063
200,0.5278753820870996,0.01759465435073226,0.4314808993112627,0.03583254774729761,0.004811170854344161,0.004811170854344161,0,0.9720940309167322,0.5131445079947589
