0,0.9661340122208639,0.01668434118264583,0,0.02706120545330398,0.006804782325831208,0.006804782325831208,0,0.9625286356382063,0.9755845224621006,0.9299316526266144,0.9425453889468848
0.0025,0.9585620477656174,0.02783370677629937,0,0.02766909306447824,0.01376885916990402,0.006804366061596834,0.006964493108307183,0.9390153514484597,0.9599226899788195,0.9001044781677864,0.920145459402777
0.005,0.9512484415381963,0.03861208798361748,0,0.02827393474444536,0.02047762371735521,0.006804319429090725,0.01367330428826448,0.9173513477779819,0.945252727763275,0.8726290399167692,0.8991701841445443
0.01,0.9373028237387763,0.05917103017622383,0,0.02946497067872856,0.03323220558249652,0.006805195470683365,0.02642701011181316,0.8786838645785446,0.9184789789320744,0.8235928674431704,0.8608929404977413
0.015,0.9241418539992989,0.0785591643236162,0,0.03061723510505386,0.04524091089565675,0.006807206311606917,0.03843370458404984,0.8450908593876238,0.8945834120923802,0.7809838335923396,0.8267219730080712
0.02,0.9116504364038353,0.09693145340278186,0,0.03171755524030173,0.05663200835587281,0.006810231529589321,0.0498217768262835,0.8155453438454427,0.8730595965925557,0.7434922686238138,0.7959251622401597
0.025,0.8997411399964634,0.1144103503173882,0,0.03275713452503632,0.06750172547849601,0.006814192783045432,0.06068753269545057,0.7892924684295615,0.8535223187603741,0.7101589053354362,0.7679491440938838
0.03,0.8883453532616175,0.1310939822951122,0,0.03373125776266993,0.07792338897570716,0.006819028578636126,0.07110436039707103,0.7657636513713849,0.835672538541829,0.680262581392419,0.7423658164619737
0.035,0.8774075676678821,0.1470622400461805,0,0.03463853101501563,0.08795390131710509,0.006824682186463623,0.08112921913064147,0.7445211285167662,0.8192736686223233,0.6532484724492424,0.7188369168402552
0.04,0.8668817920163592,0.1623811988082006,0,0.03547997294164823,0.09763823504199906,0.006831097445823669,0.09080713759617538,0.7252212930701016,0.804135315256869,0.6286811341450309,0.6970902631135145
0.045,0.8567292681519486,0.1771063094024855,0,0.03625817683928683,0.1070125550087565,0.006838218357477959,0.1001743366512785,0.7075898645458993,0.7901019416057115,0.6062129468041448,0.6769034581972948
0.05,0.8469169437081073,0.1912847168529456,0,0.0369766447080254,0.1161064115838733,0.006845990021916692,0.1092604215619566,0.6914046617671498,0.7770448063522787,0.5855623230093722,0.65809241252013
0.055,0.8374163860729688,0.2049569679746669,0,0.03763930956568591,0.1249443043613544,0.006854359745161828,0.1180899446161925,0.6764833761326842,0.7648561146933502,0.5664982640794732,0.6405030434323175
0.06,0.8282029658529382,0.2181582896728647,0,0.03825021915926229,0.1335468149878054,0.006863277872892249,0.1266835371149132,0.6626747101322189,0.753444691958766,0.5488291603272398,0.6240051284864033
0.065,0.8192552178462997,0.2309195620769412,0,0.03881334125013568,0.1419314409035681,0.006872698270413806,0.1350587426331543,0.649851832168449,0.7427327261914771,0.5323945043309797,0.6084876613975747
0.07000000000000001,0.8105543284193323,0.2432680713005252,0,0.03933245319836792,0.1501132183822962,0.006882578503585689,0.1432306398787105,0.637907459524351,0.7326532759437344,0.5170586524484427,0.5938552840467974
0.07500000000000001,0.802083718477937,0.2552281003265162,0,0.03981108660976158,0.1581051949123062,0.00689287980844171,0.1512123151038645,0.6267501079770292,0.7231483359440705,0.5027060571626641,0.5800255063051525
0.08,0.793828701497072,0.2668213989782433,0,0.04025250622441919,0.1659187922785061,0.006903566928750993,0.1590152253497551,0.616301192063727,0.7141673163288843,0.489237575027046,0.5669265133730068
