0,0.9040627252091361,0.01807314458419995,0,0.0805480412995894,0.01538923349127867,0.01538923349127867,0,0.9595357345181432,0.9736058218213071,0.8674804910840227,0.8802007325552514
0.025,0.9061529273096128,0.0377846082628811,0,0.06048097596807766,0.03336609672230251,0.01549501867945176,0.01787107804285075,0.9189790518862621,0.9463630635537427,0.832735558002949,0.857549660336917
0.05,0.8963387964635759,0.05681267108149501,0,0.05318894201088408,0.05047226152554346,0.01539832508407644,0.03507393644146702,0.8829531681772863,0.9214729873857558,0.7914251800977302,0.8259519884870442
0.07500000000000001,0.8830197482329449,0.07519217265443834,0,0.05030042293749666,0.06667982882955306,0.01524109675622314,0.05143873207332992,0.8507391711678565,0.8986435576837654,0.7512194887365449,0.7935200080570765
0.1,0.8688495455172007,0.09295518295909388,0,0.04908006933629687,0.0820703851465024,0.0150683117352357,0.06700207341126671,0.8217632985471276,0.8776296613836349,0.7139886684653876,0.7625281324255859
0.125,0.8547134620654115,0.1101313280817954,0,0.04856102908225195,0.09672550885233969,0.01489501046498674,0.08183049838735294,0.7955619741654866,0.8582239799454459,0.6799775292265765,0.7335355891267283
0.15,0.840932620536251,0.126748063768755,0,0.04835153345102408,0.1107158460127233,0.01472666793022271,0.09598917808250057,0.7717565014067428,0.8402499236443514,0.6489952171438611,0.7065935701956292
0.175,0.8276177551074213,0.1428309072073147,0,0.04828116667900192,0.1241010782135829,0.01456518442030517,0.1095358937932777,0.7500344358714325,0.8235561021835133,0.6207418160691761,0.6815896524941373
0.2,0.8147948483222668,0.158403635031602,0,0.04827337471664006,0.136931776961098,0.01441101681452647,0.1225207601465716,0.7301356652882789,0.8080119540049439,0.5949107786532406,0.6583639775060366
0.225,0.8024553209413741,0.1734884537509317,0,0.04829336301226834,0.1492513160463491,0.01426403218524349,0.1349872838611056,0.711841863500812,0.7935042594697282,0.5712212910350499,0.6367517152011282
0.25,0.7905772733656278,0.1881061474575104,0,0.04832531376300023,0.1610974128713703,0.01412387016812607,0.1469735427032442,0.6949684003935906,0.779934335358748,0.5494262230584368,0.6165983602521521
0.275,0.779134634001713,0.2022762066563382,0,0.04836209195349345,0.1725032740447926,0.0139900995091978,0.1585131745355948,0.6793580646722935,0.767215759670374,0.5293113970745595,0.597764370111123
0.3,0.768101041826317,0.2160169412863131,0,0.04840052929315566,0.1834984288805196,0.01386228466831012,0.1696361442122094,0.6648761420656919,0.7552725128913685,0.5106920574061203,0.5801256040146406
0.325,0.75745140235374,0.2293455804051153,0,0.04843925584292365,0.1941093418033439,0.01374001253240968,0.1803693292709343,0.651406518943954,0.7440374490922089,0.493408781276466,0.5635722092185931
0.35,0.7471624200403829,0.2422783605463469,0,0.04847770582129086,0.2043598741383346,0.01362290151533365,0.190736972623001,0.6388485701620872,0.7334510302683374,0.4773236437216434,0.5480070467564031
0.375,0.7372126911094919,0.254830604393123,0,0.04851566539180245,0.2142716434986982,0.01351060306978945,0.2007610404289088,0.6271146527210563,0.7234602723239224,0.4623168807666844,0.5333440942707247
0.4,0.7275826181973004,0.2670167911241255,0,0.04855306974328712,0.2238643120594148,0.01340280011841092,0.2104615119410039,0.6161280718051929,0.7140178623749859,0.4482840756288766,0.5195069857464319
0.425,0.7182542623666024,0.2788506195580358,0,0.04858991391804075,0.2331558237153514,0.01329920440418665,0.2198566193111647,0.6058214183522257,0.705081415622298,0.4351338159644667,0.5064277320861934
0.45,0.7092111821056544,0.2903450650376002,0,0.04862621485585118,0.2421626030384988,0.01319955362269518,0.2289630494158036,0.5961352012108661,0.6966128466152161,0.4227857507455504,0.4940456204179623
0.475,0.7004382793550731,0.3015124308448778,0,0.04866199603173748,0.2508997246131932,0.01310360868529967,0.2377961159278935,0.5870167146470907,0.688577834803666,0.4111689775600761,0.4823062738119215
0.5,0.6919216595667069,0.3123643948173057,0,0.04869728175410649,0.2593810586791883,0.01301115123551187,0.2463699074436764,0.5784190952076254,0.6809453682257666,0.4002207002811332,0.4711608492570347
