0,0.9656849135059408,0.01661851982027507,0,0.02748048365533837,0.00683460283871955,0.9626709455586066,0.9756785012335509,0.9296368087964452,0.9421980090733275
0.0025,0.9567693252892655,0.02756682743933703,0,0.02943744121172889,0.01379323349901065,0.9395647545978112,0.9602917063590599,0.8989467363221222,0.9187776479740353
0.005,0.9483237251451101,0.03810190519765511,0,0.03125306192404515,0.02042321293084316,0.9183542267351654,0.9459369973084012,0.8708971013002491,0.897054497040083
0.0075,0.9403704811290043,0.04827463570483548,0,0.03284976309563262,0.02677975577536464,0.8987626420318586,0.9324774837532737,0.8451698581082741,0.8768743000390293
0.01,0.9328805248502822,0.05812480947755749,0,0.03421379345748835,0.03290568169223161,0.8805727167512908,0.919804783319511,0.821469138171783,0.8580679690229055
0.0125,0.9257951748618387,0.0676838838093744,0,0.03537107699656383,0.0388337481415984,0.8636107622008952,0.907831642850273,0.7995266766043435,0.8404661545376788
0.015,0.9190506710003156,0.07697729007822429,0,0.03636024621131168,0.04458908278837678,0.8477351692556265,0.8964863636959111,0.7791115761349496,0.8239163940973599
0.0175,0.9125912505385148,0.08602606516918732,0,0.03721744552110954,0.05019130394037846,0.8328284412272149,0.8857089200803553,0.7600319486635859,0.8082902109892488
0.02,0.906372492901554,0.09484795756961406,0,0.03797141737522846,0.05565608972321385,0.8187916609873981,0.8754482782720862,0.742130238936152,0.793482238383844
0.0225,0.9003601799497751,0.1034581841110009,0,0.03864357148078473,0.06099624856943932,0.8055405532985709,0.8656605042591088,0.7252766375247427,0.7794062473901443
0.025,0.8945280131882906,0.1118699619834463,0,0.03924954873398397,0.06622243807771984,0.7930026013207674,0.856307387646725,0.7093630414126121,0.7659909461500802
0.0275,0.8888555172612459,0.1200948945741909,0,0.03980082461142259,0.07134365812733134,0.7811148789201029,0.8473554117402727,0.6942982697429835,0.7531765328065161
0.03,0.8833264442662064,0.1281432596080135,0,0.04030595475474279,0.07636760097904989,0.7698223841963553,0.8387749632058217,0.6800044693487,0.7409121057881166
0.0325,0.8779276379216993,0.1360242299038305,0,0.0407714537440267,0.08130090833427528,0.7590767341867699,0.8305397127524493,0.6664144442459085,0.7291537682169245
0.035,0.8726482405283892,0.1437460462054517,0,0.04120239407745164,0.08614936539415545,0.7488351264104043,0.8226261213301888,0.6534696555078932,0.7178632373914824
0.0375,0.8674791375819678,0.1513161549602142,0,0.04160281183762154,0.09091805058041696,0.7390595017767658,0.8150130406659856,0.6411186992230676,0.7070068096349864
0.04,0.8624125634684322,0.1587413198258807,0,0.0419759834892689,0.09561145304230138,0.7297158621891615,0.807681386146469,0.629316127314132,0.696554574692313
0.0425,0.8574418163870691,0.1660277130686127,0,0.04232461744179419,0.1002335661711365,0.7207737088037663,0.8006138661325006,0.6180215180807458,0.6864798076013251
0.045,0.8525610481970052,0.173180991291377,0,0.04265098890570568,0.1047879628972878,0.7122055756238408,0.79379475592938,0.6071987320856131,0.6767584891684381
0.0475,0.8477651065161194,0.1802063587651149,0,0.04295703654539972,0.1092778569384893,0.7039866392735293,0.7872097075317329,0.5968153082296485,0.6673689215561627
0.05,0.8430494139370447,0.1871086208238452,0,0.04324443298933928,0.1137061530736132,0.6960943902476215,0.7808455883352977,0.5868419677431218,0.6582914156213996
0.0525,0.8384098741002897,0.1938922292070657,0,0.04351463715247046,0.1180754887472471,0.6885083542081055,0.7746903435235477,0.5772522025686154,0.6495080333802877
0.055,0.8338427975464449,0.2005613208125995,0,0.04376893369554696,0.1223882687580142,0.6812098543447861,0.7687328779649255,0.5680219306630626,0.6410023735282033
0.0575,0.8293448423778748,0.2071197510112645,0,0.04400846324238752,0.1266466943797332,0.6741818076707771,0.7629629543090395,0.5591292050167512,0.632759391081588
0.06,0.8249129661788344,0.2135711224397236,0,0.04423424585670951,0.1308527879644476,0.667408549544921,0.7573711046232869,0.5505539662582143,0.6247652444129359
0.0625,0.8205443866156574,0.2199188100080366,0,0.04444719953329178,0.1350084138510467,0.6608756818147726,0.7519485534176792,0.542277830963907,0.6170071645306405
0.065,0.8162365488161886,0.2261659827189524,0,0.04464815495203239,0.1391152962317813,0.6545699408359513,0.7466871503023742,0.5342839094667536,0.6094733426082046
0.0675,0.8119870981071216,0.2323156227868426,0,0.04483786739528305,0.1431750344975932,0.6484790823040308,0.7415793108359597,0.5265566482232192,0.6021528326219701
0.07000000000000001,0.8077938570329289,0.2383705424575394,0,0.04501702648590614,0.1471891164811661,0.6425917803766679,0.7366179643727491,0.5190816927681253,0.5950354666004076
0.0725,0.8036548058310742,0.2443333988614572,0,0.04518626423175142,0.1511589299371713,0.6368975389973309,0.7317965079181278,0.511845768037189,0.5881117804788011
0.075,0.7995680657241293,0.2502067071766206,0,0.0453461617393941,0.155085772536478,0.631386613682128,0.7271087651636985,0.5048365734259271,0.5813729489329986
0.0775,0.7955318845276097,0.2559928523332815,0,0.04549725487100114,0.1589708606013956,0.6260499423151832,0.7225489500062311,0.498042690418399,0.5748107278619027
0.08,0.7915446241774586,0.2616940994550373,0,0.04564003905317521,0.162815336769364,0.6208790837299303,0.7181116339628572,0.4914535009906525,0.5684174034225905
